label,text
Alzheimer's,"I have been experiencing nausea, tremors, hair loss."
Skin Allergy,"I have been experiencing cough, night sweats, shortness of breath."
Measles,"I have been experiencing loss of appetite, increased urination, cough, difficulty breathing, skin rash."
Osteoporosis,"I have been experiencing difficulty walking, tremors, fatigue, sore throat, vomiting."
Tuberculosis,"I have been experiencing weight loss, diarrhea, sore throat, memory loss, nausea, swelling."
Rubella,"I have been experiencing speech difficulty, sore throat, abdominal pain."
Pneumonia,"I have been experiencing abdominal pain, fatigue, diarrhea, swelling, memory loss, cough."
Chickenpox,"I have been experiencing difficulty breathing, abdominal pain, shortness of breath, hair loss."
Epilepsy,"I have been experiencing difficulty breathing, shortness of breath, fever, nausea, weight loss, hair loss."
Rubella,"I have been experiencing nausea, cough, difficulty walking, weight loss, skin rash, rapid heartbeat."
HIV/AIDS,"I have been experiencing muscle pain, dry skin, tremors, night sweats, joint pain, difficulty walking."
Parkinson's,"I have been experiencing fever, fatigue, headache, skin rash."
Asthma,"I have been experiencing skin rash, fatigue, headache, chest pain."
Osteoporosis,"I have been experiencing fever, dry skin, chest pain, nausea, shortness of breath."
Measles,"I have been experiencing dry skin, difficulty walking, loss of appetite."
Pneumonia,"I have been experiencing increased urination, abdominal pain, speech difficulty, sore throat, fever."
Depression,"I have been experiencing swelling, joint pain, rapid heartbeat, sore throat, tremors."
Ulcer,"I have been experiencing fatigue, loss of appetite, shortness of breath, nausea, night sweats."
Epilepsy,"I have been experiencing stiffness, speech difficulty, nausea."
Mumps,"I have been experiencing nausea, sore throat, dizziness."
Gastritis,"I have been experiencing difficulty breathing, fever, skin rash, fatigue, increased urination."
Skin Allergy,"I have been experiencing difficulty breathing, diarrhea, shortness of breath, swelling."
Diabetes,"I have been experiencing shortness of breath, diarrhea, dizziness, rapid heartbeat, loss of appetite, skin rash."
Bronchitis,"I have been experiencing muscle pain, rapid heartbeat, cough, skin rash, fever."
Tuberculosis,"I have been experiencing vision changes, sore throat, increased urination."
Migraine,"I have been experiencing dizziness, rapid heartbeat, weight loss, increased urination, tremors."
Epilepsy,"I have been experiencing headache, dizziness, difficulty breathing, speech difficulty."
Bronchitis,"I have been experiencing speech difficulty, sore throat, rapid heartbeat, fever, abdominal pain."
Scoliosis,"I have been experiencing fatigue, vomiting, diarrhea, night sweats, speech difficulty."
Scoliosis,"I have been experiencing difficulty breathing, muscle pain, cough, dry skin, increased urination, rapid heartbeat."
Mumps,"I have been experiencing fatigue, cough, chest pain, loss of appetite, shortness of breath."
Gout,"I have been experiencing tremors, nausea, dizziness."
Common Cold,"I have been experiencing dizziness, chest pain, swelling, dry skin, fatigue, abdominal pain."
Lupus,"I have been experiencing chest pain, vision changes, vomiting, tremors, stiffness."
Bronchitis,"I have been experiencing difficulty breathing, abdominal pain, chest pain, nausea, stiffness."
Tuberculosis,"I have been experiencing nausea, hair loss, muscle pain, loss of appetite, fatigue."
Hepatitis,"I have been experiencing diarrhea, dizziness, fever, vision changes, tremors."
Osteoporosis,"I have been experiencing tremors, sore throat, muscle pain, difficulty breathing, increased urination, cough."
Gout,"I have been experiencing fever, joint pain, speech difficulty, loss of appetite, swelling, night sweats."
Arthritis,"I have been experiencing sore throat, speech difficulty, diarrhea, muscle pain, chest pain, increased urination."
Asthma,"I have been experiencing increased urination, difficulty breathing, headache, chest pain."
Hepatitis,"I have been experiencing dry skin, chest pain, increased urination, diarrhea."
Scoliosis,"I have been experiencing memory loss, hair loss, nausea, shortness of breath, cough, vision changes."
Mumps,"I have been experiencing difficulty breathing, swelling, difficulty walking, headache."
Mumps,"I have been experiencing swelling, weight loss, speech difficulty, stiffness, muscle pain, fever."
Influenza,"I have been experiencing stiffness, rapid heartbeat, joint pain, diarrhea, increased urination, nausea."
Influenza,"I have been experiencing vision changes, hair loss, muscle pain, joint pain."
Lupus,"I have been experiencing memory loss, loss of appetite, difficulty walking, night sweats, rapid heartbeat."
HIV/AIDS,"I have been experiencing stiffness, night sweats, hair loss, chest pain."
Migraine,"I have been experiencing nausea, headache, tremors."
COVID-19,"I have been experiencing tremors, chest pain, speech difficulty, rapid heartbeat, skin rash."
Bronchitis,"I have been experiencing vomiting, joint pain, sore throat, chest pain, dizziness."
Epilepsy,"I have been experiencing diarrhea, nausea, cough, swelling, joint pain."
Gastritis,"I have been experiencing fatigue, stiffness, increased urination, cough, abdominal pain."
Gout,"I have been experiencing cough, skin rash, tremors, rapid heartbeat."
Tuberculosis,"I have been experiencing tremors, weight loss, abdominal pain."
Measles,"I have been experiencing weight loss, memory loss, cough."
Osteoporosis,"I have been experiencing rapid heartbeat, vision changes, hair loss."
Anxiety,"I have been experiencing difficulty breathing, memory loss, swelling, dizziness."
Ulcer,"I have been experiencing vision changes, loss of appetite, dizziness, memory loss, difficulty walking, shortness of breath."
Anxiety,"I have been experiencing night sweats, dizziness, nausea, dry skin, hair loss."
COVID-19,"I have been experiencing rapid heartbeat, night sweats, abdominal pain, tremors, joint pain."
Anxiety,"I have been experiencing abdominal pain, swelling, nausea, dry skin, tremors."
Migraine,"I have been experiencing skin rash, speech difficulty, dry skin, hair loss, swelling."
Tuberculosis,"I have been experiencing swelling, stiffness, chest pain, difficulty breathing, night sweats, dizziness."
HIV/AIDS,"I have been experiencing hair loss, speech difficulty, difficulty breathing, fatigue, swelling, tremors."
Hypertension,"I have been experiencing dizziness, vomiting, chest pain."
Depression,"I have been experiencing dry skin, fever, skin rash."
Bronchitis,"I have been experiencing shortness of breath, nausea, fatigue, skin rash, tremors."
Osteoporosis,"I have been experiencing chest pain, night sweats, joint pain."
Hypertension,"I have been experiencing tremors, headache, dizziness, fatigue, nausea."
Migraine,"I have been experiencing fatigue, skin rash, cough, difficulty breathing, weight loss, loss of appetite."
Arthritis,"I have been experiencing fever, vomiting, loss of appetite, memory loss, cough."
Ulcer,"I have been experiencing dry skin, chest pain, diarrhea, vision changes, memory loss."
Scoliosis,"I have been experiencing joint pain, dizziness, sore throat, skin rash."
Mumps,"I have been experiencing shortness of breath, difficulty breathing, headache."
Asthma,"I have been experiencing abdominal pain, muscle pain, cough, night sweats, dizziness, chest pain."
Chickenpox,"I have been experiencing loss of appetite, tremors, diarrhea."
Tuberculosis,"I have been experiencing speech difficulty, swelling, weight loss, night sweats, skin rash."
Epilepsy,"I have been experiencing shortness of breath, abdominal pain, tremors, joint pain, loss of appetite."
Diabetes,"I have been experiencing chest pain, vision changes, shortness of breath, sore throat, muscle pain, diarrhea."
Lupus,"I have been experiencing swelling, fatigue, loss of appetite, nausea, shortness of breath."
Rubella,"I have been experiencing swelling, weight loss, hair loss, headache, nausea, abdominal pain."
Pneumonia,"I have been experiencing difficulty walking, night sweats, sore throat, vomiting, dry skin."
Hypertension,"I have been experiencing muscle pain, tremors, shortness of breath, swelling."
Parkinson's,"I have been experiencing increased urination, nausea, dizziness, fatigue, dry skin, headache."
Common Cold,"I have been experiencing vision changes, dry skin, difficulty breathing."
Diabetes,"I have been experiencing abdominal pain, speech difficulty, hair loss, muscle pain."
Chickenpox,"I have been experiencing rapid heartbeat, abdominal pain, difficulty walking, stiffness, fever, chest pain."
Diabetes,"I have been experiencing fatigue, swelling, difficulty walking, fever, cough."
Alzheimer's,"I have been experiencing speech difficulty, sore throat, stiffness."
Influenza,"I have been experiencing vision changes, chest pain, muscle pain, weight loss."
Hepatitis,"I have been experiencing sore throat, weight loss, cough, speech difficulty, night sweats, skin rash."
COVID-19,"I have been experiencing dry skin, stiffness, weight loss, shortness of breath."
Gastritis,"I have been experiencing dry skin, fever, vision changes, skin rash, rapid heartbeat."
Tonsillitis,"I have been experiencing memory loss, diarrhea, fatigue, loss of appetite, tremors."
Rubella,"I have been experiencing cough, difficulty walking, speech difficulty, headache, rapid heartbeat, increased urination."
Gout,"I have been experiencing sore throat, cough, diarrhea."
Ulcer,"I have been experiencing dry skin, weight loss, swelling, speech difficulty, increased urination, abdominal pain."
Ulcer,"I have been experiencing chest pain, sore throat, tremors, dry skin, difficulty breathing."
Ulcer,"I have been experiencing tremors, fatigue, loss of appetite, rapid heartbeat, increased urination."
Scoliosis,"I have been experiencing stiffness, difficulty breathing, shortness of breath, joint pain, swelling, sore throat."
Rubella,"I have been experiencing stiffness, cough, headache, vision changes, joint pain."
COVID-19,"I have been experiencing night sweats, swelling, nausea, stiffness."
COVID-19,"I have been experiencing fever, hair loss, swelling, weight loss, shortness of breath, joint pain."
Ulcer,"I have been experiencing fever, speech difficulty, nausea, hair loss, weight loss."
Gout,"I have been experiencing increased urination, loss of appetite, headache, dizziness, speech difficulty, nausea."
Arthritis,"I have been experiencing fatigue, vision changes, difficulty breathing, chest pain, fever."
Hepatitis,"I have been experiencing dizziness, swelling, night sweats, dry skin, loss of appetite."
Alzheimer's,"I have been experiencing weight loss, muscle pain, memory loss."
Mumps,"I have been experiencing night sweats, abdominal pain, headache, vision changes, increased urination, joint pain."
Parkinson's,"I have been experiencing vomiting, skin rash, stiffness, night sweats, nausea."
Ulcer,"I have been experiencing difficulty walking, chest pain, muscle pain, difficulty breathing, hair loss, increased urination."
Common Cold,"I have been experiencing headache, nausea, joint pain, difficulty breathing."
Depression,"I have been experiencing dry skin, swelling, night sweats, dizziness, cough, hair loss."
Anxiety,"I have been experiencing stiffness, weight loss, swelling, joint pain."
Rubella,"I have been experiencing swelling, increased urination, tremors, shortness of breath, diarrhea."
Alzheimer's,"I have been experiencing headache, weight loss, muscle pain."
Gastritis,"I have been experiencing sore throat, fever, fatigue."
Measles,"I have been experiencing weight loss, difficulty breathing, tremors, hair loss, vomiting, dry skin."
Ulcer,"I have been experiencing increased urination, vomiting, dry skin, vision changes, tremors."
Chickenpox,"I have been experiencing abdominal pain, diarrhea, rapid heartbeat, loss of appetite, dizziness, memory loss."
Influenza,"I have been experiencing abdominal pain, swelling, cough, dry skin, increased urination."
Influenza,"I have been experiencing stiffness, abdominal pain, joint pain."
Pneumonia,"I have been experiencing muscle pain, shortness of breath, rapid heartbeat, dizziness."
Measles,"I have been experiencing headache, muscle pain, difficulty walking, sore throat, stiffness, dizziness."
Skin Allergy,"I have been experiencing dry skin, hair loss, swelling, fever, sore throat, stiffness."
Gout,"I have been experiencing hair loss, swelling, cough, diarrhea, dry skin, loss of appetite."
Pneumonia,"I have been experiencing headache, difficulty breathing, stiffness, difficulty walking, fatigue, speech difficulty."
Skin Allergy,"I have been experiencing headache, dry skin, loss of appetite, cough."
Influenza,"I have been experiencing tremors, shortness of breath, hair loss, muscle pain, night sweats, rapid heartbeat."
Common Cold,"I have been experiencing speech difficulty, difficulty walking, abdominal pain, difficulty breathing, vomiting."
Tonsillitis,"I have been experiencing fever, vision changes, shortness of breath, speech difficulty."
Lupus,"I have been experiencing nausea, difficulty walking, weight loss."
Diabetes,"I have been experiencing increased urination, joint pain, dry skin."
Hepatitis,"I have been experiencing rapid heartbeat, loss of appetite, muscle pain, night sweats, dizziness."
COVID-19,"I have been experiencing dizziness, increased urination, joint pain, fatigue."
Migraine,"I have been experiencing difficulty breathing, memory loss, vision changes, dry skin."
Migraine,"I have been experiencing night sweats, shortness of breath, memory loss, fatigue, stiffness, headache."
Pneumonia,"I have been experiencing chest pain, muscle pain, abdominal pain, rapid heartbeat."
Chickenpox,"I have been experiencing tremors, weight loss, fatigue, difficulty breathing, fever."
Asthma,"I have been experiencing speech difficulty, cough, vision changes, fatigue, swelling."
Asthma,"I have been experiencing nausea, shortness of breath, chest pain, fever, dry skin, abdominal pain."
Chickenpox,"I have been experiencing diarrhea, loss of appetite, chest pain, speech difficulty."
Epilepsy,"I have been experiencing loss of appetite, tremors, dry skin, shortness of breath, increased urination."
Osteoporosis,"I have been experiencing hair loss, vomiting, dizziness, muscle pain."
Osteoporosis,"I have been experiencing vomiting, weight loss, rapid heartbeat."
Lupus,"I have been experiencing night sweats, shortness of breath, diarrhea."
Gout,"I have been experiencing memory loss, chest pain, night sweats, vomiting, diarrhea, fatigue."
HIV/AIDS,"I have been experiencing headache, swelling, vomiting, dizziness."
COVID-19,"I have been experiencing dizziness, dry skin, diarrhea, joint pain, vomiting."
Pneumonia,"I have been experiencing headache, skin rash, difficulty walking, memory loss, speech difficulty."
Common Cold,"I have been experiencing rapid heartbeat, difficulty breathing, dizziness, swelling, joint pain, muscle pain."
Scoliosis,"I have been experiencing vision changes, shortness of breath, dizziness, headache, speech difficulty."
Hepatitis,"I have been experiencing increased urination, chest pain, swelling."
Osteoporosis,"I have been experiencing swelling, increased urination, chest pain."
Migraine,"I have been experiencing cough, stiffness, hair loss, dry skin, fever."
Ulcer,"I have been experiencing dizziness, diarrhea, skin rash."
Alzheimer's,"I have been experiencing swelling, chest pain, sore throat, rapid heartbeat, hair loss, night sweats."
Parkinson's,"I have been experiencing muscle pain, stiffness, chest pain, skin rash."
Mumps,"I have been experiencing vision changes, memory loss, muscle pain, tremors, hair loss, nausea."
Pneumonia,"I have been experiencing abdominal pain, skin rash, cough, night sweats, fatigue, hair loss."
Gastritis,"I have been experiencing memory loss, chest pain, hair loss, dry skin."
Mumps,"I have been experiencing abdominal pain, loss of appetite, increased urination, joint pain, hair loss."
Rubella,"I have been experiencing fever, cough, chest pain."
Hypertension,"I have been experiencing difficulty walking, difficulty breathing, vomiting."
Parkinson's,"I have been experiencing abdominal pain, nausea, memory loss, dry skin, speech difficulty."
Hepatitis,"I have been experiencing diarrhea, joint pain, tremors."
Hypertension,"I have been experiencing vomiting, weight loss, swelling, fever, rapid heartbeat."
Rubella,"I have been experiencing memory loss, fatigue, hair loss, joint pain, headache, speech difficulty."
Parkinson's,"I have been experiencing night sweats, fever, headache, vision changes, swelling, dry skin."
Arthritis,"I have been experiencing dizziness, stiffness, diarrhea."
Bronchitis,"I have been experiencing tremors, dry skin, muscle pain."
Bronchitis,"I have been experiencing nausea, difficulty walking, muscle pain, tremors, joint pain."
Migraine,"I have been experiencing headache, difficulty walking, loss of appetite, vision changes."
Tonsillitis,"I have been experiencing sore throat, diarrhea, increased urination, difficulty walking, dry skin."
Migraine,"I have been experiencing chest pain, nausea, hair loss."
Diabetes,"I have been experiencing sore throat, nausea, rapid heartbeat, memory loss, tremors."
Depression,"I have been experiencing dizziness, nausea, cough, diarrhea, loss of appetite, weight loss."
Epilepsy,"I have been experiencing memory loss, skin rash, speech difficulty."
Depression,"I have been experiencing nausea, dry skin, chest pain."
Hypertension,"I have been experiencing chest pain, vomiting, increased urination, night sweats, swelling, sore throat."
Chickenpox,"I have been experiencing increased urination, memory loss, sore throat, abdominal pain, chest pain."
HIV/AIDS,"I have been experiencing hair loss, fever, nausea, night sweats, vomiting."
Rubella,"I have been experiencing vomiting, skin rash, fever, difficulty breathing, sore throat, weight loss."
Common Cold,"I have been experiencing stiffness, vomiting, muscle pain, chest pain."
Scoliosis,"I have been experiencing difficulty breathing, abdominal pain, nausea."
Scoliosis,"I have been experiencing weight loss, vision changes, sore throat, diarrhea, shortness of breath."
Epilepsy,"I have been experiencing stiffness, difficulty breathing, night sweats, fatigue, diarrhea, hair loss."
Bronchitis,"I have been experiencing dizziness, diarrhea, cough."
Alzheimer's,"I have been experiencing hair loss, vision changes, diarrhea, tremors, difficulty breathing."
Skin Allergy,"I have been experiencing vision changes, difficulty breathing, night sweats, skin rash."
Gastritis,"I have been experiencing fatigue, weight loss, difficulty walking."
Pneumonia,"I have been experiencing speech difficulty, shortness of breath, hair loss, diarrhea, vision changes."
Influenza,"I have been experiencing swelling, vomiting, stiffness, diarrhea, vision changes."
Gout,"I have been experiencing stiffness, abdominal pain, memory loss, tremors, sore throat, shortness of breath."
COVID-19,"I have been experiencing headache, rapid heartbeat, stiffness."
Mumps,"I have been experiencing cough, dizziness, sore throat."
Pneumonia,"I have been experiencing fatigue, difficulty walking, nausea, speech difficulty, sore throat, abdominal pain."
Diabetes,"I have been experiencing dry skin, vomiting, speech difficulty, swelling, nausea."
Diabetes,"I have been experiencing nausea, loss of appetite, muscle pain, swelling."
Mumps,"I have been experiencing swelling, memory loss, dry skin, diarrhea, cough."
Influenza,"I have been experiencing speech difficulty, skin rash, muscle pain, vomiting."
Asthma,"I have been experiencing chest pain, muscle pain, speech difficulty, rapid heartbeat, vomiting, sore throat."
Alzheimer's,"I have been experiencing difficulty breathing, nausea, weight loss, night sweats."
Osteoporosis,"I have been experiencing nausea, fever, stiffness, difficulty breathing."
Depression,"I have been experiencing difficulty breathing, dizziness, skin rash."
Depression,"I have been experiencing nausea, vision changes, loss of appetite, dry skin, stiffness."
Tonsillitis,"I have been experiencing abdominal pain, fever, tremors, vision changes."
Influenza,"I have been experiencing skin rash, dizziness, diarrhea, speech difficulty."
Pneumonia,"I have been experiencing vomiting, chest pain, vision changes, joint pain, dizziness."
HIV/AIDS,"I have been experiencing night sweats, dizziness, sore throat, diarrhea, skin rash, rapid heartbeat."
Migraine,"I have been experiencing headache, skin rash, diarrhea, tremors."
Osteoporosis,"I have been experiencing difficulty walking, stiffness, night sweats, tremors."
Hypertension,"I have been experiencing loss of appetite, fever, muscle pain."
Tuberculosis,"I have been experiencing abdominal pain, stiffness, loss of appetite, swelling, tremors."
COVID-19,"I have been experiencing nausea, dizziness, shortness of breath, memory loss."
Osteoporosis,"I have been experiencing dizziness, difficulty breathing, sore throat."
Common Cold,"I have been experiencing muscle pain, swelling, memory loss, dry skin."
Arthritis,"I have been experiencing dizziness, sore throat, cough, vomiting."
Lupus,"I have been experiencing diarrhea, stiffness, joint pain, shortness of breath, swelling, memory loss."
Hypertension,"I have been experiencing sore throat, skin rash, swelling, difficulty breathing, abdominal pain."
Gastritis,"I have been experiencing chest pain, stiffness, sore throat, swelling, muscle pain, vision changes."
Gastritis,"I have been experiencing joint pain, weight loss, diarrhea."
HIV/AIDS,"I have been experiencing loss of appetite, abdominal pain, shortness of breath, night sweats, joint pain."
Epilepsy,"I have been experiencing headache, diarrhea, tremors, increased urination."
Tuberculosis,"I have been experiencing vomiting, dizziness, fatigue, increased urination, weight loss."
Common Cold,"I have been experiencing headache, joint pain, tremors, speech difficulty."
Osteoporosis,"I have been experiencing memory loss, rapid heartbeat, speech difficulty, loss of appetite, weight loss, muscle pain."
Scoliosis,"I have been experiencing night sweats, speech difficulty, stiffness, dry skin, swelling, rapid heartbeat."
Epilepsy,"I have been experiencing joint pain, fever, night sweats, chest pain, nausea."
Depression,"I have been experiencing increased urination, difficulty breathing, vision changes."
Bronchitis,"I have been experiencing fever, difficulty walking, weight loss, night sweats, diarrhea."
Depression,"I have been experiencing stiffness, speech difficulty, muscle pain, increased urination, weight loss, skin rash."
Hepatitis,"I have been experiencing shortness of breath, headache, vomiting, stiffness, abdominal pain."
COVID-19,"I have been experiencing hair loss, speech difficulty, night sweats, diarrhea."
Ulcer,"I have been experiencing diarrhea, difficulty breathing, fatigue, dizziness, stiffness, chest pain."
Common Cold,"I have been experiencing dizziness, fatigue, rapid heartbeat, weight loss, skin rash, nausea."
Hypertension,"I have been experiencing fever, night sweats, speech difficulty, chest pain, vision changes."
Lupus,"I have been experiencing vomiting, dry skin, rapid heartbeat, skin rash, memory loss."
Ulcer,"I have been experiencing difficulty walking, skin rash, dizziness."
Mumps,"I have been experiencing chest pain, night sweats, rapid heartbeat, skin rash, headache."
Alzheimer's,"I have been experiencing weight loss, joint pain, fever, diarrhea."
Bronchitis,"I have been experiencing fatigue, sore throat, abdominal pain, memory loss, shortness of breath, difficulty walking."
Chickenpox,"I have been experiencing hair loss, vision changes, fatigue, joint pain, abdominal pain, stiffness."
Measles,"I have been experiencing cough, dry skin, memory loss, tremors, hair loss."
Gout,"I have been experiencing dry skin, rapid heartbeat, stiffness, diarrhea."
Measles,"I have been experiencing chest pain, difficulty breathing, skin rash."
Influenza,"I have been experiencing fever, vomiting, fatigue, memory loss."
Migraine,"I have been experiencing dry skin, chest pain, difficulty walking, stiffness, vision changes, dizziness."
Chickenpox,"I have been experiencing vision changes, increased urination, vomiting."
Arthritis,"I have been experiencing increased urination, swelling, difficulty breathing."
Rubella,"I have been experiencing stiffness, rapid heartbeat, vomiting."
COVID-19,"I have been experiencing dizziness, speech difficulty, difficulty walking."
Tuberculosis,"I have been experiencing abdominal pain, memory loss, vision changes, difficulty breathing, dizziness, speech difficulty."
Tonsillitis,"I have been experiencing difficulty walking, rapid heartbeat, vomiting, headache, tremors, vision changes."
COVID-19,"I have been experiencing sore throat, difficulty breathing, rapid heartbeat."
Lupus,"I have been experiencing dry skin, fever, tremors, difficulty walking, diarrhea."
Chickenpox,"I have been experiencing sore throat, night sweats, vision changes."
Migraine,"I have been experiencing diarrhea, fever, speech difficulty."
Hepatitis,"I have been experiencing fever, vision changes, vomiting, speech difficulty, diarrhea, chest pain."
HIV/AIDS,"I have been experiencing muscle pain, difficulty breathing, dizziness, skin rash, sore throat."
Chickenpox,"I have been experiencing night sweats, difficulty breathing, swelling, fever, vision changes."
Scoliosis,"I have been experiencing loss of appetite, cough, headache."
Asthma,"I have been experiencing increased urination, diarrhea, swelling."
Arthritis,"I have been experiencing abdominal pain, swelling, sore throat."
Measles,"I have been experiencing hair loss, headache, speech difficulty, shortness of breath, nausea."
Diabetes,"I have been experiencing diarrhea, speech difficulty, fever, vomiting."
Depression,"I have been experiencing diarrhea, headache, hair loss, night sweats, speech difficulty."
Mumps,"I have been experiencing muscle pain, vomiting, dizziness, difficulty walking."
Lupus,"I have been experiencing night sweats, stiffness, vomiting."
Bronchitis,"I have been experiencing stiffness, headache, dry skin, fatigue, abdominal pain, difficulty breathing."
Diabetes,"I have been experiencing sore throat, swelling, vomiting, dry skin."
Migraine,"I have been experiencing cough, joint pain, difficulty walking, increased urination, difficulty breathing."
Diabetes,"I have been experiencing stiffness, increased urination, abdominal pain, nausea, hair loss, vision changes."
Arthritis,"I have been experiencing memory loss, sore throat, rapid heartbeat."
Alzheimer's,"I have been experiencing fatigue, tremors, chest pain, night sweats."
Parkinson's,"I have been experiencing difficulty walking, weight loss, swelling."
Depression,"I have been experiencing difficulty breathing, hair loss, joint pain, fever, increased urination."
Parkinson's,"I have been experiencing nausea, dizziness, night sweats."
Diabetes,"I have been experiencing weight loss, nausea, night sweats."
Alzheimer's,"I have been experiencing shortness of breath, tremors, increased urination, fatigue, dizziness, difficulty breathing."
Lupus,"I have been experiencing shortness of breath, speech difficulty, increased urination, chest pain, difficulty breathing, nausea."
Mumps,"I have been experiencing vision changes, dry skin, chest pain, abdominal pain."
Asthma,"I have been experiencing fever, rapid heartbeat, hair loss."
Osteoporosis,"I have been experiencing increased urination, vision changes, shortness of breath."
COVID-19,"I have been experiencing speech difficulty, cough, hair loss, stiffness, abdominal pain."
Hypertension,"I have been experiencing dizziness, difficulty walking, memory loss, tremors, increased urination, muscle pain."
Influenza,"I have been experiencing hair loss, cough, memory loss, vomiting, headache."
Mumps,"I have been experiencing skin rash, weight loss, shortness of breath, headache, diarrhea."
Lupus,"I have been experiencing headache, night sweats, fever, shortness of breath, dizziness."
Migraine,"I have been experiencing hair loss, difficulty breathing, night sweats, shortness of breath, abdominal pain."
Hepatitis,"I have been experiencing weight loss, dizziness, stiffness, night sweats."
Hepatitis,"I have been experiencing weight loss, hair loss, dizziness."
Arthritis,"I have been experiencing increased urination, tremors, nausea."
Depression,"I have been experiencing vision changes, nausea, fatigue, abdominal pain."
COVID-19,"I have been experiencing rapid heartbeat, increased urination, shortness of breath, difficulty breathing, memory loss, nausea."
Arthritis,"I have been experiencing weight loss, increased urination, vomiting."
Tonsillitis,"I have been experiencing speech difficulty, difficulty walking, dry skin, loss of appetite, night sweats."
HIV/AIDS,"I have been experiencing dry skin, difficulty breathing, vision changes, fatigue."
Gastritis,"I have been experiencing vision changes, swelling, fatigue."
Tonsillitis,"I have been experiencing joint pain, difficulty breathing, dizziness, muscle pain."
Arthritis,"I have been experiencing memory loss, stiffness, vision changes, increased urination, shortness of breath."
Influenza,"I have been experiencing sore throat, cough, weight loss, fever, stiffness."
Lupus,"I have been experiencing rapid heartbeat, joint pain, stiffness, abdominal pain."
Hypertension,"I have been experiencing weight loss, tremors, cough, difficulty walking, dry skin, fever."
Skin Allergy,"I have been experiencing rapid heartbeat, muscle pain, loss of appetite."
Anxiety,"I have been experiencing memory loss, increased urination, tremors, skin rash."
Gout,"I have been experiencing weight loss, vision changes, diarrhea, difficulty walking, loss of appetite, nausea."
Bronchitis,"I have been experiencing hair loss, loss of appetite, vision changes, weight loss."
Skin Allergy,"I have been experiencing fever, rapid heartbeat, tremors, abdominal pain."
Alzheimer's,"I have been experiencing cough, shortness of breath, skin rash, nausea, vision changes."
Diabetes,"I have been experiencing dizziness, diarrhea, abdominal pain, speech difficulty, vision changes, vomiting."
Skin Allergy,"I have been experiencing memory loss, increased urination, weight loss, stiffness."
Hepatitis,"I have been experiencing memory loss, dizziness, vision changes, chest pain, headache, muscle pain."
Bronchitis,"I have been experiencing swelling, sore throat, diarrhea, cough."
Bronchitis,"I have been experiencing shortness of breath, speech difficulty, hair loss, weight loss."
Chickenpox,"I have been experiencing weight loss, nausea, fever."
Hypertension,"I have been experiencing speech difficulty, headache, cough, fatigue."
Hepatitis,"I have been experiencing chest pain, vision changes, fever, night sweats."
COVID-19,"I have been experiencing memory loss, difficulty breathing, difficulty walking, joint pain, nausea."
Gastritis,"I have been experiencing vomiting, skin rash, hair loss, swelling, abdominal pain, diarrhea."
Mumps,"I have been experiencing memory loss, weight loss, sore throat, nausea, fatigue, rapid heartbeat."
Asthma,"I have been experiencing nausea, shortness of breath, joint pain, cough, stiffness, rapid heartbeat."
COVID-19,"I have been experiencing memory loss, difficulty walking, weight loss."
Diabetes,"I have been experiencing memory loss, weight loss, vision changes."
Epilepsy,"I have been experiencing vomiting, weight loss, increased urination, abdominal pain, chest pain."
Influenza,"I have been experiencing shortness of breath, joint pain, sore throat, swelling."
Skin Allergy,"I have been experiencing sore throat, increased urination, headache."
Common Cold,"I have been experiencing dizziness, abdominal pain, skin rash."
Mumps,"I have been experiencing vomiting, headache, weight loss, speech difficulty, swelling, stiffness."
Depression,"I have been experiencing sore throat, nausea, difficulty walking, headache, difficulty breathing."
Osteoporosis,"I have been experiencing diarrhea, fatigue, abdominal pain."
Parkinson's,"I have been experiencing increased urination, vomiting, night sweats, hair loss, memory loss."
Lupus,"I have been experiencing increased urination, dizziness, sore throat."
Epilepsy,"I have been experiencing difficulty breathing, memory loss, abdominal pain, cough."
Bronchitis,"I have been experiencing difficulty walking, tremors, night sweats."
Asthma,"I have been experiencing tremors, difficulty breathing, chest pain."
Chickenpox,"I have been experiencing chest pain, joint pain, night sweats."
Ulcer,"I have been experiencing dizziness, diarrhea, skin rash."
Parkinson's,"I have been experiencing dry skin, joint pain, shortness of breath, dizziness, skin rash, muscle pain."
Tuberculosis,"I have been experiencing sore throat, chest pain, headache."
Pneumonia,"I have been experiencing sore throat, difficulty breathing, speech difficulty."
Asthma,"I have been experiencing stiffness, diarrhea, dry skin, memory loss, loss of appetite."
Parkinson's,"I have been experiencing loss of appetite, shortness of breath, weight loss, difficulty walking."
Hepatitis,"I have been experiencing hair loss, shortness of breath, fatigue, memory loss, muscle pain."
Skin Allergy,"I have been experiencing difficulty breathing, swelling, diarrhea, shortness of breath, dizziness."
Tonsillitis,"I have been experiencing hair loss, swelling, muscle pain."
Epilepsy,"I have been experiencing headache, fever, speech difficulty, shortness of breath."
Lupus,"I have been experiencing loss of appetite, headache, dry skin, skin rash, vision changes, difficulty breathing."
Asthma,"I have been experiencing vision changes, loss of appetite, shortness of breath."
Depression,"I have been experiencing difficulty walking, memory loss, vision changes, vomiting, hair loss."
Lupus,"I have been experiencing stiffness, headache, fatigue."
Mumps,"I have been experiencing cough, shortness of breath, chest pain, stiffness."
Pneumonia,"I have been experiencing loss of appetite, joint pain, muscle pain, diarrhea, weight loss, skin rash."
